FanID,DriveYear,predicted_amount,pct_years_met_commitment,high_amount,high_reliability,quadrant
7120,2022,70.06837,100.0,False,True,Stable Base
7125,2024,69.570305,100.0,False,True,Stable Base
7132,2023,84.143234,,False,False,Low Priority
7134,2024,6499.904,100.0,True,True,VIP — Maximum Priority
7158,2021,128.48616,100.0,False,True,Stable Base
7203,2025,281.2064,100.0,False,True,Stable Base
7223,2019,334.0956,80.0,False,False,Low Priority
7253,2024,16855.385,100.0,True,True,VIP — Maximum Priority
7256,2024,6481.9863,100.0,True,True,VIP — Maximum Priority
7262,2024,102.24409,100.0,False,True,Stable Base
7276,2017,65.27605,100.0,False,True,Stable Base
7280,2024,103.85439,100.0,False,True,Stable Base
7283,2017,6385.4346,100.0,True,True,VIP — Maximum Priority
7291,2022,300.4374,100.0,False,True,Stable Base
7411,2022,1730.2059,100.0,True,True,VIP — Maximum Priority
7487,2024,660.709,100.0,False,True,Stable Base
7523,2024,13695.318,100.0,True,True,VIP — Maximum Priority
7582,2024,230.50027,100.0,False,True,Stable Base
7585,2023,6494.834,100.0,True,True,VIP — Maximum Priority
7597,2019,70.00056,100.0,False,True,Stable Base
7614,2024,2309.7976,100.0,True,True,VIP — Maximum Priority
7615,2016,62.443867,100.0,False,True,Stable Base
7623,2024,178.73405,100.0,False,True,Stable Base
7625,2018,70.00056,100.0,False,True,Stable Base
7643,2024,649.9986,100.0,False,True,Stable Base
7651,2024,662.9676,100.0,False,True,Stable Base
7673,2024,543.1834,100.0,False,True,Stable Base
7712,2018,73.38279,100.0,False,True,Stable Base
7742,2024,649.2686,100.0,False,True,Stable Base
7753,2024,155.9357,100.0,False,True,Stable Base
7754,2017,42.9793,100.0,False,True,Stable Base
7778,2023,329.99744,100.0,False,True,Stable Base
7832,2017,3572.4229,100.0,True,True,VIP — Maximum Priority
7839,2024,413.9665,100.0,False,True,Stable Base
7861,2016,-0.93890786,100.0,False,True,Stable Base
7864,2019,73.42643,66.66666666666667,False,False,Low Priority
7876,2016,16.86663,100.0,False,True,Stable Base
7909,2023,106.8593,100.0,False,True,Stable Base
7934,2021,1320.6989,100.0,True,True,VIP — Maximum Priority
7965,2024,237.08247,100.0,False,True,Stable Base
7984,2024,359.88602,100.0,False,True,Stable Base
7988,2017,1.2943811,100.0,False,True,Stable Base
7996,2018,747.31573,100.0,False,True,Stable Base
8032,2025,780.8326,100.0,False,True,Stable Base
8153,2024,139.79376,100.0,False,True,Stable Base
8163,2024,649.9846,100.0,False,True,Stable Base
8188,2016,0.5720812,100.0,False,True,Stable Base
8193,2016,1293.182,100.0,False,True,Stable Base
8200,2023,2595.846,100.0,True,True,VIP — Maximum Priority
8207,2017,649.9843,100.0,False,True,Stable Base
8252,2024,1615.2611,100.0,True,True,VIP — Maximum Priority
8274,2015,1224.1158,100.0,False,True,Stable Base
8306,2024,851.7131,100.0,False,True,Stable Base
8326,2020,400.61862,100.0,False,True,Stable Base
8351,2016,339.63498,100.0,False,True,Stable Base
8362,2024,649.9996,100.0,False,True,Stable Base
8371,2024,65.19747,100.0,False,True,Stable Base
8379,2022,2220.52,80.0,True,False,High Potential — Needs Follow-up
8383,2024,800.0062,100.0,False,True,Stable Base
8385,2023,1552.1688,85.71428571428571,True,False,High Potential — Needs Follow-up
8393,2024,155.3171,100.0,False,True,Stable Base
8427,2017,1300.5255,100.0,True,True,VIP — Maximum Priority
8428,2024,788.963,100.0,False,True,Stable Base
8448,2019,156.75832,100.0,False,True,Stable Base
8449,2023,7903.453,100.0,True,True,VIP — Maximum Priority
8450,2017,99.18677,100.0,False,True,Stable Base
8453,2014,958.49896,0.0,False,False,Low Priority
8455,2022,3249.9958,100.0,True,True,VIP — Maximum Priority
8466,2016,69.61665,100.0,False,True,Stable Base
8521,2024,70.00056,100.0,False,True,Stable Base
8575,2017,793.3609,100.0,False,True,Stable Base
8592,2021,348.00552,100.0,False,True,Stable Base
8593,2024,1599.9938,100.0,True,True,VIP — Maximum Priority
8690,2023,2439.13,100.0,True,True,VIP — Maximum Priority
8720,2023,348.8301,100.0,False,True,Stable Base
8757,2018,1298.0454,100.0,False,True,Stable Base
8784,2024,668.7054,100.0,False,True,Stable Base
8809,2024,1300.0099,60.0,True,False,High Potential — Needs Follow-up
8831,2016,-0.9574553,100.0,False,True,Stable Base
8840,2024,409.3235,100.0,False,True,Stable Base
8876,2017,80.54212,100.0,False,True,Stable Base
8888,2024,468.94608,100.0,False,True,Stable Base
8920,2024,70.00056,100.0,False,True,Stable Base
8922,2019,77.97532,100.0,False,True,Stable Base
8943,2025,473.8125,100.0,False,True,Stable Base
8944,2023,74.39184,100.0,False,True,Stable Base
8973,2020,102.91381,100.0,False,True,Stable Base
8981,2024,5851.1274,100.0,True,True,VIP — Maximum Priority
8990,2024,6656.6646,100.0,True,True,VIP — Maximum Priority
9017,2025,3478.5967,100.0,True,True,VIP — Maximum Priority
9060,2024,1533.7335,100.0,True,True,VIP — Maximum Priority
9105,2019,84.92125,100.0,False,True,Stable Base
9175,2017,128.49469,100.0,False,True,Stable Base
9195,2019,398.58615,100.0,False,True,Stable Base
9212,2025,858.1887,100.0,False,True,Stable Base
9324,2024,513.08997,100.0,False,True,Stable Base
9352,2024,70.58284,100.0,False,True,Stable Base
9416,2015,501.0001,100.0,False,True,Stable Base
9426,2024,2445.8691,100.0,True,True,VIP — Maximum Priority
9452,2022,1300.0099,100.0,True,True,VIP — Maximum Priority
9456,2025,3707.4153,100.0,True,True,VIP — Maximum Priority
9624,2024,359.88602,100.0,False,True,Stable Base
9647,2024,329.99744,100.0,False,True,Stable Base
9687,2025,2176.3545,100.0,True,True,VIP — Maximum Priority
9732,2021,216.09818,100.0,False,True,Stable Base
9734,2024,3056.0732,100.0,True,True,VIP — Maximum Priority
9792,2024,3343.8342,100.0,True,True,VIP — Maximum Priority
9854,2020,70.00056,100.0,False,True,Stable Base
9875,2024,3317.7632,100.0,True,True,VIP — Maximum Priority
9899,2024,70.13302,100.0,False,True,Stable Base
9905,2023,998.40326,100.0,False,True,Stable Base
9928,2022,181.95853,100.0,False,True,Stable Base
9974,2024,1353.4357,100.0,True,True,VIP — Maximum Priority
9975,2024,138.82425,100.0,False,True,Stable Base
9982,2019,1610.6743,100.0,True,True,VIP — Maximum Priority
10006,2024,5883.2783,100.0,True,True,VIP — Maximum Priority
10023,2019,1296.4656,100.0,False,True,Stable Base
10043,2015,643.1931,100.0,False,True,Stable Base
10067,2023,970.3375,100.0,False,True,Stable Base
10153,2024,649.69507,100.0,False,True,Stable Base
10186,2022,1300.1439,100.0,True,True,VIP — Maximum Priority
10215,2025,649.9996,100.0,False,True,Stable Base
10263,2024,330.2962,100.0,False,True,Stable Base
10275,2024,128.93916,100.0,False,True,Stable Base
10331,2017,1942.0457,100.0,True,True,VIP — Maximum Priority
10340,2023,1299.748,100.0,False,True,Stable Base
10380,2021,4199.6987,100.0,True,True,VIP — Maximum Priority
10453,2022,70.00056,100.0,False,True,Stable Base
10466,2018,385.06494,100.0,False,True,Stable Base
10471,2024,399.20074,100.0,False,True,Stable Base
10491,2024,1610.9125,100.0,True,True,VIP — Maximum Priority
10495,2019,83.04767,100.0,False,True,Stable Base
10506,2024,1300.0868,100.0,True,True,VIP — Maximum Priority
10578,2024,323.18933,100.0,False,True,Stable Base
10623,2024,105.8907,100.0,False,True,Stable Base
10651,2022,1305.6227,100.0,True,True,VIP — Maximum Priority
10764,2024,79.021065,100.0,False,True,Stable Base
10783,2019,19475.197,100.0,True,True,VIP — Maximum Priority
10800,2024,1300.0099,100.0,True,True,VIP — Maximum Priority
10805,2025,70.00056,,False,False,Low Priority
10810,2023,650.16785,100.0,False,True,Stable Base
10824,2020,1604.8855,100.0,True,True,VIP — Maximum Priority
10825,2014,1220.0532,100.0,False,True,Stable Base
10835,2019,70.00056,100.0,False,True,Stable Base
10840,2024,68.162994,100.0,False,True,Stable Base
10847,2024,9247.198,100.0,True,True,VIP — Maximum Priority
10851,2017,1342.2623,100.0,True,True,VIP — Maximum Priority
10861,2024,5874.811,100.0,True,True,VIP — Maximum Priority
10885,2025,657.0994,100.0,False,True,Stable Base
10902,2016,650.129,100.0,False,True,Stable Base
10908,2018,334.08652,100.0,False,True,Stable Base
10925,2015,1295.2356,100.0,False,True,Stable Base
10983,2019,326.5989,100.0,False,True,Stable Base
10986,2018,70.000145,100.0,False,True,Stable Base
11011,2024,6409.165,100.0,True,True,VIP — Maximum Priority
11026,2018,333.7331,100.0,False,True,Stable Base
11046,2023,800.2087,88.88888888888889,False,False,Low Priority
11166,2024,1299.8883,100.0,False,True,Stable Base
11174,2024,772.07117,100.0,False,True,Stable Base
11205,2024,525.84845,100.0,False,True,Stable Base
11262,2016,1524.1096,100.0,True,True,VIP — Maximum Priority
11297,2023,126.69805,100.0,False,True,Stable Base
11302,2016,999.70465,100.0,False,True,Stable Base
11396,2018,329.86365,66.66666666666667,False,False,Low Priority
11424,2022,649.9996,100.0,False,True,Stable Base
11431,2024,236.35385,100.0,False,True,Stable Base
11441,2024,6309.4175,100.0,True,True,VIP — Maximum Priority
11482,2024,2693.4468,100.0,True,True,VIP — Maximum Priority
11514,2024,2085.337,100.0,True,True,VIP — Maximum Priority
11548,2019,1298.717,100.0,False,True,Stable Base
11560,2017,74.89606,100.0,False,True,Stable Base
11614,2018,3328.3196,100.0,True,True,VIP — Maximum Priority
11620,2024,1590.5524,100.0,True,True,VIP — Maximum Priority
11626,2015,2939.8376,100.0,True,True,VIP — Maximum Priority
11674,2024,3171.6475,100.0,True,True,VIP — Maximum Priority
11677,2020,332.1711,100.0,False,True,Stable Base
11682,2024,2229.3467,100.0,True,True,VIP — Maximum Priority
11895,2024,1786.1494,100.0,True,True,VIP — Maximum Priority
12043,2024,120.396,100.0,False,True,Stable Base
12053,2024,6375.642,100.0,True,True,VIP — Maximum Priority
12062,2016,650.09766,100.0,False,True,Stable Base
12071,2022,399.20074,100.0,False,True,Stable Base
12110,2016,645.1312,100.0,False,True,Stable Base
12115,2021,158.48038,100.0,False,True,Stable Base
12127,2023,1952.9833,100.0,True,True,VIP — Maximum Priority
12174,2020,83.23648,100.0,False,True,Stable Base
12279,2016,0.5522082,,False,False,Low Priority
12286,2023,6494.834,100.0,True,True,VIP — Maximum Priority
12300,2015,1322.6912,100.0,True,True,VIP — Maximum Priority
12337,2017,3487.498,100.0,True,True,VIP — Maximum Priority
12384,2024,673.9827,100.0,False,True,Stable Base
12394,2017,70.36922,100.0,False,True,Stable Base
12409,2017,640.61035,100.0,False,True,Stable Base
12417,2015,0.058491964,100.0,False,True,Stable Base
12438,2024,6928.124,100.0,True,True,VIP — Maximum Priority
12476,2024,177.05876,100.0,False,True,Stable Base
12526,2024,650.4073,100.0,False,True,Stable Base
12555,2024,1898.1332,100.0,True,True,VIP — Maximum Priority
12586,2016,2.3023767,100.0,False,True,Stable Base
12591,2024,121.65368,100.0,False,True,Stable Base
12596,2025,7927.242,100.0,True,True,VIP — Maximum Priority
12601,2018,803.60004,100.0,False,True,Stable Base
12633,2015,1224.1158,100.0,False,True,Stable Base
12667,2021,7689.5107,100.0,True,True,VIP — Maximum Priority
12709,2023,1299.3524,100.0,False,True,Stable Base
12711,2024,1300.0099,100.0,True,True,VIP — Maximum Priority
12735,2024,3276.9346,100.0,True,True,VIP — Maximum Priority
12763,2024,148.73445,100.0,False,True,Stable Base
12773,2024,649.90704,100.0,False,True,Stable Base
12824,2024,2733.0386,100.0,True,True,VIP — Maximum Priority
12839,2024,152.75352,100.0,False,True,Stable Base
12857,2019,1511.7318,100.0,True,True,VIP — Maximum Priority
12884,2017,395.9561,100.0,False,True,Stable Base
12894,2024,703.1169,100.0,False,True,Stable Base
12922,2024,1300.0868,100.0,True,True,VIP — Maximum Priority
12940,2021,329.99744,100.0,False,True,Stable Base
12950,2018,1301.2375,100.0,True,True,VIP — Maximum Priority
12958,2016,1736.0239,100.0,True,True,VIP — Maximum Priority
12982,2024,1340.3435,100.0,True,True,VIP — Maximum Priority
12983,2023,199.87712,100.0,False,True,Stable Base
12986,2018,2693.65,100.0,True,True,VIP — Maximum Priority
13004,2016,646.46387,100.0,False,True,Stable Base
13023,2022,1322.5404,100.0,True,True,VIP — Maximum Priority
13051,2024,404.31378,100.0,False,True,Stable Base
13060,2024,70.00056,100.0,False,True,Stable Base
13080,2024,5614.996,100.0,True,True,VIP — Maximum Priority
13086,2024,74.12324,100.0,False,True,Stable Base
13113,2024,1645.4855,100.0,True,True,VIP — Maximum Priority
13116,2019,6387.9077,100.0,True,True,VIP — Maximum Priority
13142,2025,1300.0099,100.0,True,True,VIP — Maximum Priority
13221,2024,371.33716,100.0,False,True,Stable Base
13297,2022,156.03915,100.0,False,True,Stable Base
13340,2015,0.00019907646,100.0,False,True,Stable Base
13440,2025,3853.458,100.0,True,True,VIP — Maximum Priority
13453,2024,69.99947,100.0,False,True,Stable Base
13534,2018,658.4068,100.0,False,True,Stable Base
13542,2024,1501.8511,100.0,True,True,VIP — Maximum Priority
13550,2024,649.9996,100.0,False,True,Stable Base
13619,2024,161.1961,100.0,False,True,Stable Base
13649,2024,649.9999,100.0,False,True,Stable Base
13704,2019,645.7474,80.0,False,False,Low Priority
